date_year_month,date_year_quarter,date_year,ecosystem_id,ecosystem_name,product_brand_id,product_brand_name,market_code,flag_competitor,data_provider_name,sale_channel_type,iqvia_sales_qty_eqv,iqvia_sales_tot_rx_count,iqvia_sales_new_rx_count,iqvia_sales_dollars
202305,2023Q2,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,83.966,83.966,13.908,131904.97
202306,2023Q2,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,93.576,93.576,20.305,147244.99
202307,2023Q3,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,77.868,77.868,13.354,122729.67
202308,2023Q3,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,74.066,74.066,20.319,116930.51
202309,2023Q3,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,97.287,97.287,21.014,153844.46
202310,2023Q4,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,102.75,102.75,24.213,162751.43
202311,2023Q4,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,110.272,110.272,18.408,174953.46
202312,2023Q4,2023,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,112.811,112.811,26.652,179278.34
202401,2024Q1,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,123.945,123.945,33.182,197296.86
202402,2024Q1,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,123.455,123.455,27.695,196841.61
202403,2024Q1,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,92.992,92.992,22.635,148515.07
202404,2024Q2,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,96.148,96.148,23.623,153809.42
202405,2024Q2,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,70.056,70.056,10.142,112255.12
202406,2024Q2,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,99.135,99.135,17.95,159111.21
202407,2024Q3,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,84.323,84.323,18.504,135562.74
202408,2024Q3,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,89.873,89.873,18.216,-144722.45
202409,2024Q3,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,104.814,104.814,22.985,169061.5
202410,2024Q4,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,92.584,92.584,13.455,149582.07
202411,2024Q4,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,131.644,131.644,22.569,213039.86
202412,2024Q4,2024,4066,MD-ECO-066,5114,Nucalzu,RESP,Y,IMS,RETAIL,157.249,157.249,40.371,254896.43
202101,2021Q1,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,157.829,157.829,35.596,236744.06
202102,2021Q1,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,163.136,163.136,30.739,245107.59
202103,2021Q1,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,144.152,144.152,34.922,216942.96
202104,2021Q2,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,151.41,151.41,30.055,228242.7
202105,2021Q2,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,155.561,155.561,32.291,234887.21
202106,2021Q2,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,119.694,119.694,38.784,181028.42
202107,2021Q3,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,114.831,114.831,28.181,173959.73
202108,2021Q3,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,113.177,113.177,29.625,171737.52
202109,2021Q3,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,132.155,132.155,31.12,200866.44
202110,2021Q4,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,145.531,145.531,26.954,221563.1
202111,2021Q4,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,168.94,168.94,48.672,257625.92
202112,2021Q4,2021,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,178.345,178.345,22.426,272418.4
202201,2022Q1,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,198.274,198.274,59.626,303358.93
202202,2022Q1,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,203.585,203.585,49.639,311999.29
202203,2022Q1,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,169.7,169.7,46.526,260499.8
202204,2022Q2,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,143.342,143.342,33.46,220400.97
202205,2022Q2,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,121.508,121.508,23.906,187139.1
202206,2022Q2,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,153.198,153.198,34.05,236334.99
202207,2022Q3,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,132.972,132.972,21.202,205470.81
202208,2022Q3,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,145.399,145.399,25.698,225045.23
202209,2022Q3,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,148.536,148.536,43.83,230280.25
202210,2022Q4,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,158.534,158.534,36.41,246186.31
202211,2022Q4,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,172.817,172.817,22.722,268809.21
202212,2022Q4,2022,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,221.37,221.37,43.739,344900.81
202301,2023Q1,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,191.126,191.126,43.466,298271.07
202302,2023Q1,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,193.412,193.412,35.604,302337.54
202303,2023Q1,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,189.302,189.302,45.299,296400.58
202304,2023Q2,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,166.509,166.509,31.424,261142.83
202305,2023Q2,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,175.268,175.268,48.039,275334.97
202306,2023Q2,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,155.193,155.193,25.322,244200.53
202307,2023Q3,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,138.626,138.626,34.789,218493.19
202308,2023Q3,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,150.239,150.239,34.517,237186.54
202309,2023Q3,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,158.966,158.966,30.277,251378.42
202310,2023Q4,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,151.653,151.653,33.613,240211.59
202311,2023Q4,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,198.743,198.743,45.94,315318.78
202312,2023Q4,2023,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,277.163,277.163,50.416,440463.39
202401,2024Q1,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,ddd,RETAIL,208.032,208.032,49.761,331147.19
202402,2024Q1,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,206.887,206.887,52.498,329869.52
202403,2024Q1,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,209.594,209.594,49.251,334737.79
202404,2024Q2,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,173.688,173.688,42.26,277850.11
202405,2024Q2,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,180.746,180.746,36.101,289618.66
202406,2024Q2,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,177.442,177.442,25.425,284794.79
202407,2024Q3,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,153.713,153.713,37.122,247117.52
202408,2024Q3,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,139.088,139.088,43.796,223974.54
202409,2024Q3,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,179.175,179.175,36.029,289003.74
202410,2024Q4,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,ddd,RETAIL,186.745,186.745,44.837,301710.92
202411,2024Q4,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,181.41719999999998,213.432,46.842,345396.76
202412,2024Q4,2024,4067,CO-ECO-067,5114,Nucalzu,RESP,Y,DDD,RETAIL,277.44595,326.407,91.258,529095.78
202101,2021Q1,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,126.818,126.818,20.259,190226.46
202102,2021Q1,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,112.444,112.444,24.944,168944.73
202103,2021Q1,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,128.377,128.377,23.229,193202.63
202104,2021Q2,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,97.186,97.186,17.341,146501.88
202105,2021Q2,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,81.691,81.691,12.431,123347.82
202106,2021Q2,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,83.127,83.127,24.641,125723.03
202107,2021Q3,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,77.202,77.202,21.932,116955.75
202108,2021Q3,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,85.899,85.899,20.422,130346.17
202109,2021Q3,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,84.023,84.023,15.759,127708.74
202110,2021Q4,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,116.164,116.164,25.979,176852.82
202111,2021Q4,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,149.597,149.597,34.399,228129.94
202112,2021Q4,2021,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,154.361,154.361,26.678,235782.95
202201,2022Q1,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,140.607,140.607,29.595,215128.37
202202,2022Q1,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,110.686,110.686,24.323,169630.02
202203,2022Q1,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,106.458,106.458,19.654,163419.75
202204,2022Q2,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,124.097,124.097,16.573,190811.04
202205,2022Q2,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,92.473,92.473,20.436,142420.48
202206,2022Q2,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,87.462,87.462,21.577,134925.72
202207,2022Q3,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,90.857,90.857,24.133,140394.24
202208,2022Q3,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,91.494,91.494,21.708,141612.06
202209,2022Q3,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,103.792,103.792,18.651,160912.32
202210,2022Q4,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,119.144,119.144,31.86,185018.22
202211,2022Q4,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,140.999,140.999,29.644,219318.08
202212,2022Q4,2022,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,ims,RETAIL,150.45,150.45,24.601,234404.6
202301,2023Q1,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,136.834,136.834,29.47,213543.83
202302,2023Q1,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,124.594,124.594,28.47,194763.28
202303,2023Q1,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,156.084,156.084,39.13,244390.16
202304,2023Q2,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,100.617,100.617,17.097,157801.9
202305,2023Q2,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,93.155,93.155,19.474,146341.11
202306,2023Q2,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,102.324,102.324,29.862,161009.12
202307,2023Q3,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,85.912,85.912,21.485,135407.66
202308,2023Q3,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,ims,RETAIL,90.359,90.359,23.392,142652.39
202309,2023Q3,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,116.629,116.629,24.277,184429.95
202310,2023Q4,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,122.634,122.634,30.432,194246.68
202311,2023Q4,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,132.218,132.218,23.988,209773.0
202312,2023Q4,2023,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,ims,RETAIL,175.513,175.513,47.264,278922.37
202401,2024Q1,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,168.001,168.001,34.971,267425.52
202402,2024Q1,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,168.811,168.811,31.48,269159.19
202403,2024Q1,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,170.625,170.625,32.536,272501.11
202404,2024Q2,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,110.749,110.749,28.322,177166.44
202405,2024Q2,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,94.46,94.46,15.739,151357.89
202406,2024Q2,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,105.861,105.861,23.523,169907.33
202407,2024Q3,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,101.271,101.271,22.801,162807.95
202408,2024Q3,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,122.813,122.813,20.078,197766.34
202409,2024Q3,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,105.693,105.693,19.85,170478.45
202410,2024Q4,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,136.225,136.225,28.185,220088.92
202411,2024Q4,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,185.541,185.541,27.73,300261.3
202412,2024Q4,2024,4068,MN-ECO-068,5114,Nucalzu,RESP,Y,IMS,RETAIL,194.856,194.856,27.426,315856.43
202101,2021Q1,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,163.113,163.113,25.417,244669.16
202102,2021Q1,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,129.171,129.171,37.594,194076.66
202103,2021Q1,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,148.103,148.103,39.179,222888.42
202104,2021Q2,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,130.902,130.902,29.183,197327.81
202105,2021Q2,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,116.534,116.534,25.201,175958.21
202106,2021Q2,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,116.322,116.322,21.811,175927.97
202107,2021Q3,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,119.368,119.368,28.453,180833.65
202108,2021Q3,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,103.319,103.319,21.707,156778.59
202109,2021Q3,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,113.009,113.009,29.187,171765.54
202110,2021Q4,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,ims,RETAIL,125.575,125.575,24.032,191181.61
202111,2021Q4,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,150.839,150.839,35.166,230023.42
202112,2021Q4,2021,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,148.361,148.361,34.14,226617.98
202201,2022Q1,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,170.002,170.002,38.336,260103.27
202202,2022Q1,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,171.099,171.099,36.007,262214.23
202203,2022Q1,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,162.362,162.362,39.225,249234.73
202204,2022Q2,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,137.572,137.572,29.926,211529.41
202205,2022Q2,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,109.31,109.31,14.494,168352.01
202206,2022Q2,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,96.712,96.712,21.42,149195.54
202207,2022Q3,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,110.245,110.245,24.324,170353.51
202208,2022Q3,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,147.712,147.712,28.24,228625.86
202209,2022Q3,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,153.232,153.232,43.541,237561.31
202210,2022Q4,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,164.153,164.153,48.022,254912.03
202211,2022Q4,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,151.176,151.176,40.15,235147.37
202212,2022Q4,2022,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,163.141,163.141,45.5,254177.57
202301,2023Q1,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,210.246,210.246,53.385,328110.38
202302,2023Q1,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,187.043,187.043,54.81,292381.99
202303,2023Q1,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,161.696,161.696,25.034,253176.53
202304,2023Q2,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,143.711,143.711,36.385,225388.2
202305,2023Q2,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,142.066,142.066,33.867,223176.53
202306,2023Q2,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,133.61,133.61,29.249,210239.75
202307,2023Q3,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,128.062,128.062,29.701,201842.35
202308,2023Q3,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,130.603,130.603,34.486,206187.82
202309,2023Q3,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,130.037,130.037,26.687,205632.55
202310,2023Q4,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,147.357,147.357,34.119,233406.99
202311,2023Q4,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,176.265,176.265,29.823,279655.52
202312,2023Q4,2023,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,261.914,261.914,51.352,416229.65
202401,2024Q1,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,197.71,197.71,27.776,314717.64
202402,2024Q1,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,221.475,221.475,40.161,353128.87
202403,2024Q1,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,187.348,187.348,33.436,299208.71
202404,2024Q2,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,170.198,170.198,34.072,272267.65
202405,2024Q2,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,154.614,154.614,33.398,247745.88
202406,2024Q2,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,170.479,170.479,26.636,273619.03
202407,2024Q3,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,161.028,161.028,45.503,258876.89
202408,2024Q3,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,163.246,163.246,24.405,262876.07
202409,2024Q3,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,203.53,203.53,35.588,328287.52
202410,2024Q4,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,215.212,215.212,40.74,347703.49
202411,2024Q4,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,199.525,199.525,41.517,322890.52
202412,2024Q4,2024,4069,WI-ECO-069,5114,Nucalzu,RESP,Y,IMS,RETAIL,235.174,235.174,47.334,381210.13
202101,2021Q1,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,304.616,304.616,78.09,456924.33
202102,2021Q1,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,321.242,321.242,84.021,482658.72
202103,2021Q1,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,369.92,369.92,94.811,556713.8
202104,2021Q2,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,231.4,231.4,56.671,348822.57
202105,2021Q2,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,273.591,273.591,40.283,413103.73
202106,2021Q2,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,201.614,201.614,52.242,304926.65
202107,2021Q3,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,217.901,217.901,54.285,330103.61
202108,2021Q3,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,202.366,202.366,43.599,307076.54
202109,2021Q3,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,203.048,203.048,49.527,308619.28
202110,2021Q4,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,274.335,274.335,21.436,417659.02
202111,2021Q4,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,293.769,293.769,63.468,447986.3
202112,2021Q4,2021,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,ims,RETAIL,422.354,422.354,78.533,645136.78
202201,2022Q1,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,348.358,348.358,74.794,532988.12
202202,2022Q1,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,346.238,346.238,71.557,530618.63
202203,2022Q1,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,425.016,425.016,111.347,652424.31
202204,2022Q2,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,247.308,247.308,41.453,380258.42
202205,2022Q2,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,233.153,233.153,42.807,359086.23
202206,2022Q2,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,236.782,236.782,58.322,365277.39
202207,2022Q3,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,213.85,213.85,30.343,330446.22
202208,2022Q3,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,238.254,238.254,54.397,368763.68
202209,2022Q3,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,233.081,233.081,43.193,361353.29
202210,2022Q4,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,315.744,315.744,68.25,490316.18
202211,2022Q4,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,290.022,290.022,34.902,451117.1
202212,2022Q4,2022,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,389.809,389.809,83.918,607333.36
202301,2023Q1,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,428.581,428.581,81.218,668843.46
202302,2023Q1,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,355.023,355.023,97.249,554963.34
202303,2023Q1,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,365.903,365.903,83.195,572915.2
202304,2023Q2,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,289.714,289.714,55.937,454370.88
202305,2023Q2,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,278.479,278.479,33.167,437472.74
202306,2023Q2,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,301.418,301.418,66.531,474290.1
202307,2023Q3,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,235.24,235.24,55.089,370768.22
202308,2023Q3,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,241.51,241.51,45.684,381279.26
202309,2023Q3,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,356.625,356.625,69.217,563944.91
202310,2023Q4,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,ims,RETAIL,391.722,391.722,90.685,620469.05
202311,2023Q4,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,425.642,425.642,86.335,675310.06
202312,2023Q4,2023,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,482.447,482.447,101.802,766697.9
202401,2024Q1,2024,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,427.283,427.283,80.525,680153.67
202402,2024Q1,2024,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,384.88,384.88,103.485,613668.86
202403,2024Q1,2024,4070,OR-ECO-070,5114,Nucalzu,RESP,Y,IMS,RETAIL,477.418,477.418,122.191,762471.96
