date_year_month,ecosystem_id,product_brand_id,product_brand_name,rep_calls,samples_delivered,digital_impressions,speaker_programs,copay_redemptions,nba_suggestions,marketing_spend_usd
202201,4037,5116,Perjenta,0,0,0.0,0,5,0,0.0
202202,4037,5116,Perjenta,0,0,0.0,0,11,0,0.0
202203,4037,5116,Perjenta,3,0,245.0,1,5,5,5470.5
202204,4037,5116,Perjenta,2,0,292.0,0,51,4,962.8
202205,4037,5116,Perjenta,1,0,122.0,0,59,0,459.8
202206,4037,5116,Perjenta,0,0,11.0,0,0,0,9.9
202207,4037,5116,Perjenta,0,0,0.0,0,5,0,0.0
202208,4037,5116,Perjenta,2,0,296.0,0,19,4,966.4
202209,4037,5116,Perjenta,0,0,0.0,0,0,0,0.0
202210,4037,5116,Perjenta,1,0,191.0,1,10,1,4721.9
202211,4037,5116,Perjenta,2,0,103.0,0,0,1,792.7
202212,4037,5116,Perjenta,1,0,145.0,0,0,2,480.5
202301,4037,5116,Perjenta,0,0,17.0,0,0,0,15.3
202302,4037,5116,Perjenta,2,0,323.0,0,13,7,990.7
202303,4037,5116,Perjenta,1,0,80.0,0,13,2,422.0
202304,4037,5116,Perjenta,0,0,51.0,0,0,0,45.9
202305,4037,5116,Perjenta,1,0,,0,43,0,497.6
202306,4037,5116,Perjenta,0,0,27.0,0,0,1,24.3
202307,4037,5116,Perjenta,1,0,0.0,0,5,3,350.0
202308,4037,5116,Perjenta,0,0,24.0,0,0,0,21.6
202309,4037,5116,Perjenta,2,0,240.0,0,1,5,916.0
202310,4037,5116,Perjenta,0,0,10.0,0,9,0,9.0
202311,4037,5116,Perjenta,1,0,180.0,0,34,2,512.0
202312,4037,5116,Perjenta,0,0,5.0,0,0,0,4.5
202401,4037,5116,Perjenta,0,0,32.0,0,0,0,28.8
202402,4037,5116,Perjenta,2,0,459.0,0,34,4,1113.1
202403,4037,5116,Perjenta,2,0,238.0,0,23,8,914.2
202404,4037,5116,Perjenta,0,0,25.0,0,0,0,22.5
202405,4037,5116,Perjenta,2,0,178.0,1,27,4,5060.2
202406,4037,5116,Perjenta,0,0,25.0,0,0,0,22.5
202407,4037,5116,Perjenta,0,0,0.0,0,0,0,0.0
202408,4037,5116,Perjenta,1,0,121.0,2,0,1,8858.9
202409,4037,5116,Perjenta,0,0,0.0,0,23,0,0.0
202410,4037,5116,Perjenta,1,0,127.0,0,25,0,464.3
202411,4037,5116,Perjenta,0,0,0.0,0,0,0,0.0
202412,4037,5116,Perjenta,0,0,0.0,0,24,0,0.0
202501,4037,5116,Perjenta,3,0,554.0,0,29,6,1548.6
202502,4037,5116,Perjenta,0,0,0.0,0,12,0,0.0
202503,4037,5116,Perjenta,0,0,8.0,1,32,0,4207.2
202504,4037,5116,Perjenta,2,0,204.0,0,24,4,883.6
202505,4037,5116,Perjenta,1,0,11.0,0,7,2,359.9
202506,4037,5116,Perjenta,2,0,,1,22,4,5238.4
202101,4038,5116,Perjenta,1,0,277.0,0,2,1,599.3
202102,4038,5116,Perjenta,1,0,84.0,0,23,1,425.6
202103,4038,5116,Perjenta,2,0,216.0,0,23,3,894.4
202104,4038,5116,Perjenta,5,0,881.0,0,66,5,2542.9
202105,4038,5116,Perjenta,4,0,585.0,0,39,12,1926.5
202106,4038,5116,Perjenta,3,0,0.0,0,40,8,1050.0
202107,4038,5116,Perjenta,3,0,299.0,0,20,4,1319.1
202108,4038,5116,Perjenta,3,0,200.0,0,17,4,1230.0
202109,4038,5116,Perjenta,4,0,556.0,0,20,10,1900.4
202110,4038,5116,Perjenta,6,0,,0,45,7,3040.5
202111,4038,5116,Perjenta,4,0,485.0,0,62,11,1836.5
202112,4038,5116,Perjenta,1,0,137.0,0,0,3,473.3
202201,4038,5116,Perjenta,2,0,314.0,0,19,6,982.6
202202,4038,5116,Perjenta,5,0,780.0,0,54,13,2452.0
202203,4038,5116,Perjenta,3,0,216.0,0,14,6,1244.4
202204,4038,5116,Perjenta,2,0,115.0,0,17,7,803.5
202205,4038,5116,Perjenta,3,0,695.0,0,20,5,1675.5
202206,4038,5116,Perjenta,5,0,416.0,0,37,12,2124.4
202207,4038,5116,Perjenta,1,0,99.0,0,32,2,439.1
202208,4038,5116,Perjenta,1,0,26.0,0,0,4,373.4
202209,4038,5116,Perjenta,1,0,24.0,0,13,2,371.6
202210,4038,5116,Perjenta,2,0,0.0,0,0,5,700.0
202211,4038,5116,Perjenta,0,0,0.0,0,38,0,0.0
202212,4038,5116,Perjenta,2,0,402.0,0,15,4,1061.8
202301,4038,5116,Perjenta,3,0,105.0,0,21,3,1144.5
202302,4038,5116,Perjenta,1,0,12.0,0,21,3,360.8
202303,4038,5116,Perjenta,1,0,176.0,0,0,0,508.4
202304,4038,5116,Perjenta,2,0,288.0,0,31,3,959.2
202305,4038,5116,Perjenta,4,0,629.0,0,51,8,1966.1
202306,4038,5116,Perjenta,3,0,433.0,0,9,4,1439.7
202307,4038,5116,Perjenta,1,0,41.0,0,0,1,386.9
202308,4038,5116,Perjenta,0,0,0.0,0,0,0,0.0
202309,4038,5116,Perjenta,1,0,192.0,0,23,1,522.8
202310,4038,5116,Perjenta,2,0,347.0,1,29,3,5212.3
202311,4038,5116,Perjenta,2,0,185.0,0,17,3,866.5
202312,4038,5116,Perjenta,3,0,219.0,0,34,4,1247.1
202401,4038,5116,Perjenta,4,0,529.0,0,41,13,1876.1
202402,4038,5116,Perjenta,6,0,1238.0,0,42,8,3214.2
202403,4038,5116,Perjenta,2,0,138.0,0,67,3,824.2
202404,4038,5116,Perjenta,4,0,604.0,0,75,6,1943.6
202405,4038,5116,Perjenta,4,0,190.0,0,9,8,1571.0
202406,4038,5116,Perjenta,5,0,0.0,0,10,13,1750.0
202407,4038,5116,Perjenta,5,0,668.0,0,44,8,2351.2
202408,4038,5116,Perjenta,2,0,27.0,0,14,4,724.3
202409,4038,5116,Perjenta,2,0,259.0,0,21,6,933.1
202410,4038,5116,Perjenta,2,0,183.0,0,29,5,864.7
202411,4038,5116,Perjenta,2,0,100.0,0,0,7,790.0
202412,4038,5116,Perjenta,7,0,,0,72,17,2859.5
202501,4038,5116,Perjenta,0,0,55.0,0,0,0,49.5
202502,4038,5116,Perjenta,1,0,125.0,0,21,1,462.5
202503,4038,5116,Perjenta,1,0,99.0,0,18,3,439.1
202504,4038,5116,Perjenta,4,0,57.0,0,71,8,1451.3
202505,4038,5116,Perjenta,2,0,185.0,0,4,4,866.5
202506,4038,5116,Perjenta,1,0,171.0,0,25,3,503.9
202101,4039,5116,Perjenta,5,0,451.0,0,63,12,2155.9
202102,4039,5116,Perjenta,6,0,328.0,0,36,10,2395.2
202103,4039,5116,Perjenta,7,0,1071.0,1,38,12,7613.9
202104,4039,5116,Perjenta,3,0,515.0,0,42,4,1513.5
202105,4039,5116,Perjenta,10,0,,0,105,20,4401.8
202106,4039,5116,Perjenta,5,0,952.0,0,39,9,2606.8
202107,4039,5116,Perjenta,4,0,337.0,0,52,9,1703.3
202108,4039,5116,Perjenta,10,0,1516.0,0,78,17,4864.4
202109,4039,5116,Perjenta,3,0,112.0,0,0,9,1150.8
202110,4039,5116,Perjenta,7,0,1024.0,0,91,12,3371.6
202111,4039,5116,Perjenta,4,0,437.0,0,39,15,1793.3
202112,4039,5116,Perjenta,3,0,511.0,0,29,5,1509.9
202201,4039,5116,Perjenta,6,0,881.0,0,47,8,2892.9
202202,4039,5116,Perjenta,5,0,648.0,0,35,11,2333.2
202203,4039,5116,Perjenta,2,0,323.0,0,53,6,990.7
202204,4039,5116,Perjenta,7,0,1131.0,0,40,16,3467.9
202205,4039,5116,Perjenta,1,0,98.0,0,7,2,438.2
202206,4039,5116,Perjenta,4,0,581.0,0,3,10,1922.9
202207,4039,5116,Perjenta,5,0,301.0,0,35,8,2020.9
202208,4039,5116,Perjenta,3,0,573.0,0,21,7,1565.7
202209,4039,5116,Perjenta,7,0,628.0,0,64,13,3015.2
202210,4039,5116,Perjenta,2,0,227.0,0,0,5,904.3
202211,4039,5116,Perjenta,4,0,0.0,0,3,7,1400.0
202212,4039,5116,Perjenta,3,0,429.0,1,18,8,5636.1
202301,4039,5116,Perjenta,4,0,447.0,0,23,8,1802.3
202302,4039,5116,Perjenta,8,0,1157.0,0,67,13,3841.3
202303,4039,5116,Perjenta,2,0,240.0,0,3,2,916.0
202304,4039,5116,Perjenta,5,0,221.0,0,29,5,1948.9
202305,4039,5116,Perjenta,3,0,270.0,0,18,7,1293.0
202306,4039,5116,Perjenta,4,0,775.0,0,48,11,2097.5
202307,4039,5116,Perjenta,4,0,503.0,0,57,8,1852.7
202308,4039,5116,Perjenta,4,0,602.0,0,12,4,1941.8
202309,4039,5116,Perjenta,2,0,107.0,0,31,2,796.3
202310,4039,5116,Perjenta,5,0,977.0,0,46,7,2629.3
202311,4039,5116,Perjenta,6,0,832.0,0,51,8,2848.8
202312,4039,5116,Perjenta,10,0,1245.0,0,86,25,4620.5
202401,4039,5116,Perjenta,3,0,438.0,0,2,5,1444.2
202402,4039,5116,Perjenta,7,0,1230.0,0,10,14,3557.0
202403,4039,5116,Perjenta,2,0,168.0,0,20,3,851.2
202404,4039,5116,Perjenta,1,0,,0,9,1,536.3
202405,4039,5116,Perjenta,1,0,20.0,0,0,1,368.0
202406,4039,5116,Perjenta,2,0,279.0,0,21,4,951.1
202407,4039,5116,Perjenta,2,0,348.0,0,7,1,1013.2
202408,4039,5116,Perjenta,4,0,205.0,0,49,5,1584.5
202409,4039,5116,Perjenta,3,0,468.0,0,62,5,1471.2
202410,4039,5116,Perjenta,3,0,427.0,0,42,5,1434.3
202411,4039,5116,Perjenta,2,0,396.0,0,0,2,1056.4
202412,4039,5116,Perjenta,1,0,203.0,0,0,2,532.7
202501,4039,5116,Perjenta,2,0,,1,0,3,5206.9
202502,4039,5116,Perjenta,4,0,600.0,1,44,11,6140.0
202503,4039,5116,Perjenta,3,0,596.0,0,14,5,1586.4
202504,4039,5116,Perjenta,6,0,967.0,0,47,15,2970.3
202505,4039,5116,Perjenta,2,0,294.0,0,34,4,964.6
202506,4039,5116,Perjenta,4,0,520.0,0,0,10,1868.0
202101,4040,5116,Perjenta,6,0,1268.0,0,48,18,3241.2
202102,4040,5116,Perjenta,4,0,353.0,0,37,9,1717.7
202103,4040,5116,Perjenta,1,0,114.0,0,33,4,452.6
202104,4040,5116,Perjenta,3,0,498.0,0,17,5,1498.2
202105,4040,5116,Perjenta,4,0,363.0,0,52,6,1726.7
202106,4040,5116,Perjenta,3,0,311.0,0,29,6,1329.9
202107,4040,5116,Perjenta,1,0,93.0,1,0,3,4633.7
202108,4040,5116,Perjenta,6,0,759.0,0,49,14,2783.1
202109,4040,5116,Perjenta,7,0,1216.0,0,54,22,3544.4
202110,4040,5116,Perjenta,3,0,460.0,0,21,6,1464.0
202111,4040,5116,Perjenta,1,0,48.0,0,0,0,393.2
202112,4040,5116,Perjenta,6,0,711.0,0,85,17,2739.9
202201,4040,5116,Perjenta,4,0,279.0,0,22,6,1651.1
202202,4040,5116,Perjenta,5,0,543.0,0,44,6,2238.7
202203,4040,5116,Perjenta,1,0,116.0,0,5,3,454.4
202204,4040,5116,Perjenta,5,0,636.0,0,28,7,2322.4
202205,4040,5116,Perjenta,3,0,473.0,0,13,7,1475.7
202206,4040,5116,Perjenta,3,0,496.0,0,11,6,1496.4
202207,4040,5116,Perjenta,4,0,398.0,0,38,10,1758.2
202208,4040,5116,Perjenta,3,0,149.0,0,36,2,1184.1
202209,4040,5116,Perjenta,6,0,695.0,0,43,8,2725.5
202210,4040,5116,Perjenta,5,0,660.0,0,47,6,2344.0
202211,4040,5116,Perjenta,2,0,103.0,0,0,3,792.7
202212,4040,5116,Perjenta,2,0,98.0,0,26,4,788.2
202301,4040,5116,Perjenta,2,0,259.0,0,41,2,933.1
202302,4040,5116,Perjenta,8,0,1151.0,0,69,16,3835.9
202303,4040,5116,Perjenta,3,0,564.0,0,9,4,1557.6
202304,4040,5116,Perjenta,7,0,1461.0,0,43,12,3764.9
202305,4040,5116,Perjenta,8,0,726.0,0,43,23,3453.4
202306,4040,5116,Perjenta,4,0,534.0,0,8,12,1880.6
202307,4040,5116,Perjenta,5,0,807.0,0,38,10,2476.3
202308,4040,5116,Perjenta,3,0,184.0,0,69,3,1215.6
202309,4040,5116,Perjenta,2,0,207.0,0,0,3,886.3
202310,4040,5116,Perjenta,5,0,851.0,0,6,18,2515.9
202311,4040,5116,Perjenta,7,0,316.0,0,76,12,2734.4
202312,4040,5116,Perjenta,7,0,680.0,0,44,12,3062.0
202401,4040,5116,Perjenta,4,0,598.0,0,0,12,1938.2
202402,4040,5116,Perjenta,4,0,337.0,0,11,8,1703.3
202403,4040,5116,Perjenta,5,0,904.0,1,53,4,6763.6
202404,4040,5116,Perjenta,6,0,819.0,0,70,16,2837.1
202405,4040,5116,Perjenta,4,0,149.0,0,0,7,1534.1
202406,4040,5116,Perjenta,7,0,1301.0,0,35,11,3620.9
202407,4040,5116,Perjenta,4,0,511.0,0,10,4,1859.9
202408,4040,5116,Perjenta,6,0,518.0,0,42,10,2566.2
202409,4040,5116,Perjenta,7,0,473.0,0,79,13,2875.7
202410,4040,5116,Perjenta,4,0,600.0,1,34,11,6140.0
202411,4040,5116,Perjenta,2,0,143.0,0,48,3,828.7
202412,4040,5116,Perjenta,6,0,192.0,0,63,11,2272.8
202501,4040,5116,Perjenta,3,0,362.0,0,41,7,1375.8
202502,4040,5116,Perjenta,6,0,451.0,0,42,9,2505.9
202503,4040,5116,Perjenta,5,0,677.0,0,33,12,2359.3
202504,4040,5116,Perjenta,3,0,146.0,0,15,10,1181.4
202505,4040,5116,Perjenta,9,0,965.0,0,84,15,4018.5
202506,4040,5116,Perjenta,8,0,1015.0,0,47,13,3713.5
202101,4041,5116,Perjenta,6,0,396.0,0,40,11,2456.4
202102,4041,5116,Perjenta,3,0,528.0,0,3,4,1525.2
202103,4041,5116,Perjenta,7,0,427.0,0,75,22,2834.3
202104,4041,5116,Perjenta,5,0,686.0,0,68,12,2367.4
202105,4041,5116,Perjenta,2,0,185.0,0,34,5,866.5
202106,4041,5116,Perjenta,2,0,238.0,0,7,3,914.2
202107,4041,5116,Perjenta,7,0,190.0,0,57,15,2621.0
202108,4041,5116,Perjenta,2,0,406.0,1,49,8,5265.4
202109,4041,5116,Perjenta,3,0,270.0,0,0,5,1293.0
202110,4041,5116,Perjenta,4,0,587.0,0,0,11,1928.3
202111,4041,5116,Perjenta,3,0,282.0,0,41,4,1303.8
202112,4041,5116,Perjenta,2,0,182.0,0,28,5,863.8
202201,4041,5116,Perjenta,4,0,486.0,0,19,7,1837.4
202202,4041,5116,Perjenta,3,0,285.0,0,31,7,1306.5
202203,4041,5116,Perjenta,2,0,283.0,0,0,2,954.7
202204,4041,5116,Perjenta,3,0,244.0,1,60,13,5469.6
202205,4041,5116,Perjenta,3,0,344.0,0,69,5,1359.6
202206,4041,5116,Perjenta,3,0,391.0,0,42,9,1401.9
202207,4041,5116,Perjenta,3,0,382.0,0,36,10,1393.8
202208,4041,5116,Perjenta,4,0,585.0,1,0,8,6126.5
202209,4041,5116,Perjenta,4,0,451.0,0,23,6,1805.9
202210,4041,5116,Perjenta,6,0,658.0,0,11,17,2692.2
202211,4041,5116,Perjenta,1,0,113.0,0,18,0,451.7
202212,4041,5116,Perjenta,4,0,779.0,0,37,14,2101.1
202301,4041,5116,Perjenta,5,0,756.0,0,28,11,2430.4
202302,4041,5116,Perjenta,4,0,694.0,0,9,13,2024.6
202303,4041,5116,Perjenta,5,0,574.0,0,4,5,2266.6
202304,4041,5116,Perjenta,4,0,180.0,0,5,6,1562.0
202305,4041,5116,Perjenta,3,0,311.0,0,28,5,1329.9
202306,4041,5116,Perjenta,2,0,230.0,0,0,5,907.0
202307,4041,5116,Perjenta,2,0,238.0,0,22,4,914.2
202308,4041,5116,Perjenta,5,0,349.0,0,63,14,2064.1
202309,4041,5116,Perjenta,6,0,951.0,0,27,15,2955.9
202310,4041,5116,Perjenta,6,0,705.0,0,18,17,2734.5
202311,4041,5116,Perjenta,5,0,783.0,0,46,9,2454.7
202312,4041,5116,Perjenta,5,0,659.0,0,38,8,2343.1
202401,4041,5116,Perjenta,2,0,290.0,0,0,4,961.0
202402,4041,5116,Perjenta,8,0,1054.0,0,62,15,3748.6
202403,4041,5116,Perjenta,2,0,228.0,0,40,5,905.2
202404,4041,5116,Perjenta,2,0,300.0,0,6,4,970.0
202405,4041,5116,Perjenta,7,0,340.0,1,28,19,6956.0
202406,4041,5116,Perjenta,2,0,220.0,0,0,6,898.0
202407,4041,5116,Perjenta,2,0,278.0,1,26,3,5150.2
202408,4041,5116,Perjenta,4,0,24.0,0,50,8,1421.6
202409,4041,5116,Perjenta,4,0,605.0,0,24,9,1944.5
202410,4041,5116,Perjenta,4,0,510.0,0,14,7,1859.0
202411,4041,5116,Perjenta,1,0,98.0,1,0,2,4638.2
202412,4041,5116,Perjenta,6,0,135.0,0,31,9,2221.5
202501,4041,5116,Perjenta,6,0,455.0,0,61,16,2509.5
202502,4041,5116,Perjenta,4,0,458.0,0,0,9,1812.2
202503,4041,5116,Perjenta,2,0,143.0,0,38,4,828.7
202504,4041,5116,Perjenta,3,0,189.0,0,26,3,1220.1
202505,4041,5116,Perjenta,2,0,150.0,1,0,6,5035.0
202506,4041,5116,Perjenta,1,0,144.0,0,1,2,479.6
202101,4042,5116,Perjenta,5,0,874.0,0,26,6,2536.6
202102,4042,5116,Perjenta,12,0,1731.0,0,63,24,5757.9
202103,4042,5116,Perjenta,15,0,1034.0,0,104,35,6180.6
202104,4042,5116,Perjenta,7,0,991.0,0,57,18,3341.9
202105,4042,5116,Perjenta,15,0,2222.0,0,123,26,7249.8
202106,4042,5116,Perjenta,7,0,677.0,0,40,14,3059.3
202107,4042,5116,Perjenta,5,0,678.0,0,47,11,2360.2
202108,4042,5116,Perjenta,9,0,1210.0,0,40,16,4239.0
202109,4042,5116,Perjenta,7,0,579.0,0,39,15,2971.1
202110,4042,5116,Perjenta,12,0,878.0,1,96,25,9190.2
202111,4042,5116,Perjenta,10,0,769.0,0,99,24,4192.1
202112,4042,5116,Perjenta,15,0,1162.0,0,143,34,6295.8
202201,4042,5116,Perjenta,11,0,1378.0,0,116,23,5090.2
202202,4042,5116,Perjenta,11,0,897.0,0,83,35,4657.3
202203,4042,5116,Perjenta,8,0,619.0,0,48,18,3357.1
202204,4042,5116,Perjenta,14,0,1980.0,0,112,35,6682.0
202205,4042,5116,Perjenta,9,0,1145.0,0,77,15,4180.5
202206,4042,5116,Perjenta,14,0,2103.0,0,95,18,6792.7
202207,4042,5116,Perjenta,18,0,2053.0,1,93,47,12347.7
202208,4042,5116,Perjenta,10,0,1403.0,0,91,20,4762.7
202209,4042,5116,Perjenta,22,0,3001.0,0,210,42,10400.9
202210,4042,5116,Perjenta,11,0,1919.0,0,58,21,5577.1
202211,4042,5116,Perjenta,9,0,1124.0,1,90,25,8361.6
202212,4042,5116,Perjenta,7,0,1206.0,0,94,11,3535.4
202301,4042,5116,Perjenta,6,0,862.0,0,52,8,2875.8
202302,4042,5116,Perjenta,9,0,1193.0,0,80,17,4223.7
202303,4042,5116,Perjenta,12,0,356.0,0,70,18,4520.4
202304,4042,5116,Perjenta,12,0,1462.0,2,73,18,13915.8
202305,4042,5116,Perjenta,9,0,1130.0,0,53,21,4167.0
202306,4042,5116,Perjenta,12,0,1413.0,0,85,25,5471.7
202307,4042,5116,Perjenta,11,0,978.0,0,67,18,4730.2
202308,4042,5116,Perjenta,18,0,1433.0,0,156,41,7589.7
202309,4042,5116,Perjenta,15,0,2297.0,0,121,25,7317.3
202310,4042,5116,Perjenta,13,0,1782.0,0,101,27,6153.8
202311,4042,5116,Perjenta,10,0,1731.0,0,78,24,5057.9
202312,4042,5116,Perjenta,16,0,1437.0,0,138,36,6893.3
202401,4042,5116,Perjenta,10,0,462.0,0,52,11,3915.8
202402,4042,5116,Perjenta,9,0,1198.0,0,48,16,4228.2
202403,4042,5116,Perjenta,11,0,1009.0,0,75,23,4758.1
202404,4042,5116,Perjenta,10,0,915.0,0,97,21,4323.5
202405,4042,5116,Perjenta,12,0,1100.0,0,99,23,5190.0
202406,4042,5116,Perjenta,15,0,1518.0,0,115,25,6616.2
202407,4042,5116,Perjenta,11,0,,0,87,27,4677.1
202408,4042,5116,Perjenta,13,0,1620.0,0,63,26,6008.0
202409,4042,5116,Perjenta,11,0,1731.0,0,110,22,5407.9
202410,4042,5116,Perjenta,16,0,1376.0,0,158,37,6838.4
202411,4042,5116,Perjenta,15,0,1761.0,0,86,30,6834.9
202412,4042,5116,Perjenta,10,0,1607.0,0,79,25,4946.3
202501,4042,5116,Perjenta,11,0,1304.0,0,91,20,5023.6
202502,4042,5116,Perjenta,9,0,795.0,0,42,19,3865.5
202503,4042,5116,Perjenta,18,0,2635.0,0,147,40,8671.5
202504,4042,5116,Perjenta,14,0,1406.0,0,84,22,6165.4
202505,4042,5116,Perjenta,10,0,326.0,0,89,18,3793.4
202506,4042,5116,Perjenta,12,0,2166.0,0,83,30,6149.4
202101,4043,5116,Perjenta,2,0,163.0,0,42,1,846.7
202102,4043,5116,Perjenta,2,0,172.0,0,12,1,854.8
202103,4043,5116,Perjenta,2,0,235.0,0,0,3,911.5
202104,4043,5116,Perjenta,0,0,0.0,0,18,0,0.0
202105,4043,5116,Perjenta,1,0,131.0,1,0,3,4667.9
202106,4043,5116,Perjenta,1,0,211.0,0,21,1,539.9
202107,4043,5116,Perjenta,2,0,198.0,0,12,4,878.2
202108,4043,5116,Perjenta,2,0,125.0,0,3,3,812.5
202109,4043,5116,Perjenta,1,0,279.0,0,38,2,601.1
202110,4043,5116,Perjenta,3,0,336.0,0,58,6,1352.4
202111,4043,5116,Perjenta,2,0,193.0,0,0,2,873.7
202112,4043,5116,Perjenta,0,0,23.0,0,0,0,20.7
202201,4043,5116,Perjenta,0,0,0.0,0,0,0,0.0
202202,4043,5116,Perjenta,0,0,27.0,0,36,0,24.3
202203,4043,5116,Perjenta,2,0,206.0,0,4,7,885.4
202204,4043,5116,Perjenta,1,0,152.0,1,15,3,4686.8
202205,4043,5116,Perjenta,4,0,86.0,0,3,10,1477.4
202206,4043,5116,Perjenta,1,0,141.0,0,0,3,476.9
202207,4043,5116,Perjenta,0,0,71.0,0,0,0,63.9
202208,4043,5116,Perjenta,0,0,17.0,0,0,0,15.3
202209,4043,5116,Perjenta,4,0,221.0,0,16,9,1598.9
202210,4043,5116,Perjenta,4,0,405.0,0,21,8,1764.5
202211,4043,5116,Perjenta,3,0,572.0,0,0,6,1564.8
202212,4043,5116,Perjenta,2,0,291.0,0,0,8,961.9
202301,4043,5116,Perjenta,1,0,73.0,1,0,2,4615.7
202302,4043,5116,Perjenta,1,0,44.0,0,7,5,389.6
202303,4043,5116,Perjenta,4,0,625.0,0,0,7,1962.5
202304,4043,5116,Perjenta,2,0,240.0,1,11,6,5116.0
202305,4043,5116,Perjenta,2,0,335.0,0,38,4,1001.5
202306,4043,5116,Perjenta,2,0,85.0,0,14,4,776.5
202307,4043,5116,Perjenta,0,0,0.0,1,0,0,4200.0
202308,4043,5116,Perjenta,1,0,139.0,0,0,2,475.1
202309,4043,5116,Perjenta,3,0,447.0,0,43,3,1452.3
202310,4043,5116,Perjenta,2,0,261.0,0,22,3,934.9
202311,4043,5116,Perjenta,3,0,408.0,0,37,8,1417.2
202312,4043,5116,Perjenta,3,0,565.0,0,0,3,1558.5
202401,4043,5116,Perjenta,2,0,322.0,0,7,3,989.8
202402,4043,5116,Perjenta,1,0,0.0,0,0,3,350.0
202403,4043,5116,Perjenta,3,0,442.0,0,7,7,1447.8
202404,4043,5116,Perjenta,1,0,61.0,0,11,3,404.9
202405,4043,5116,Perjenta,5,0,1059.0,0,64,11,2703.1
202406,4043,5116,Perjenta,2,0,231.0,0,27,3,907.9
202407,4043,5116,Perjenta,2,0,229.0,0,0,3,906.1
202408,4043,5116,Perjenta,5,0,1046.0,0,40,9,2691.4
202409,4043,5116,Perjenta,0,0,0.0,0,0,0,0.0
202410,4043,5116,Perjenta,2,0,315.0,0,25,6,983.5
202411,4043,5116,Perjenta,1,0,196.0,0,0,2,526.4
202412,4043,5116,Perjenta,1,0,183.0,0,33,1,514.7
202501,4043,5116,Perjenta,3,0,681.0,0,35,5,1662.9
202502,4043,5116,Perjenta,1,0,228.0,1,40,2,4755.2
202503,4043,5116,Perjenta,1,0,,0,24,3,469.7
202504,4043,5116,Perjenta,0,0,0.0,0,31,0,0.0
202505,4043,5116,Perjenta,0,0,0.0,0,0,0,0.0
202506,4043,5116,Perjenta,0,0,11.0,0,26,0,9.9
202101,4044,5116,Perjenta,6,0,760.0,0,58,11,2784.0
202102,4044,5116,Perjenta,5,0,158.0,0,10,8,1892.2
202103,4044,5116,Perjenta,3,0,622.0,0,19,3,1609.8
202104,4044,5116,Perjenta,2,0,195.0,0,0,6,875.5
202105,4044,5116,Perjenta,6,0,1036.0,0,40,13,3032.4
202106,4044,5116,Perjenta,7,0,324.0,0,71,10,2741.6
202107,4044,5116,Perjenta,9,0,1809.0,0,48,32,4778.1
202108,4044,5116,Perjenta,6,0,1110.0,0,44,7,3099.0
202109,4044,5116,Perjenta,4,0,800.0,0,8,5,2120.0
202110,4044,5116,Perjenta,2,0,293.0,0,22,3,963.7
202111,4044,5116,Perjenta,8,0,956.0,0,47,17,3660.4
202112,4044,5116,Perjenta,6,0,325.0,0,50,16,2392.5
202201,4044,5116,Perjenta,6,0,653.0,0,7,18,2687.7
202202,4044,5116,Perjenta,7,0,,0,38,13,3191.6
202203,4044,5116,Perjenta,7,0,542.0,0,68,16,2937.8
202204,4044,5116,Perjenta,3,0,394.0,0,53,5,1404.6
202205,4044,5116,Perjenta,5,0,772.0,0,19,11,2444.8
202206,4044,5116,Perjenta,4,0,418.0,0,64,11,1776.2
202207,4044,5116,Perjenta,4,0,0.0,0,37,7,1400.0
202208,4044,5116,Perjenta,3,0,324.0,0,17,3,1341.6
202209,4044,5116,Perjenta,6,0,554.0,0,4,8,2598.6
202210,4044,5116,Perjenta,6,0,854.0,0,81,9,2868.6
202211,4044,5116,Perjenta,6,0,1380.0,0,71,8,3342.0
202212,4044,5116,Perjenta,2,0,231.0,1,28,3,5107.9
202301,4044,5116,Perjenta,3,0,,0,41,4,1351.5
202302,4044,5116,Perjenta,2,0,257.0,0,48,6,931.3
202303,4044,5116,Perjenta,8,0,1332.0,0,81,20,3998.8
202304,4044,5116,Perjenta,7,0,474.0,0,29,14,2876.6
202305,4044,5116,Perjenta,3,0,419.0,0,27,6,1427.1
202306,4044,5116,Perjenta,2,0,308.0,0,60,1,977.2
202307,4044,5116,Perjenta,4,0,581.0,0,0,12,1922.9
202308,4044,5116,Perjenta,3,0,307.0,0,32,4,1326.3
202309,4044,5116,Perjenta,5,0,983.0,0,9,13,2634.7
202310,4044,5116,Perjenta,2,0,394.0,0,64,4,1054.6
202311,4044,5116,Perjenta,8,0,778.0,0,38,8,3500.2
202312,4044,5116,Perjenta,2,0,147.0,0,10,6,832.3
202401,4044,5116,Perjenta,9,0,1721.0,0,56,25,4698.9
202402,4044,5116,Perjenta,5,0,814.0,0,33,18,2482.6
202403,4044,5116,Perjenta,5,0,667.0,0,51,12,2350.3
202404,4044,5116,Perjenta,5,0,1170.0,0,45,9,2803.0
202405,4044,5116,Perjenta,7,0,442.0,0,43,8,2847.8
202406,4044,5116,Perjenta,6,0,641.0,0,67,14,2676.9
202407,4044,5116,Perjenta,8,0,894.0,1,93,15,7804.6
202408,4044,5116,Perjenta,2,0,160.0,0,20,4,844.0
202409,4044,5116,Perjenta,5,0,626.0,0,26,9,2313.4
202410,4044,5116,Perjenta,6,0,1125.0,0,48,10,3112.5
