date_year_month,ecosystem_id,product_brand_id,product_brand_name,pct_lives_covered,pct_preferred,pct_prior_auth_required,pct_step_edit_required,commercial_lives_share,indication_adjusted_lives
202111,4039,5117,Phesgrox,0.5492,0.3824,0.8912,0.1395,0.5304,17794.0
202112,4039,5117,Phesgrox,0.5492,0.3237,0.465,0.296,0.5304,
202201,4039,5117,Phesgrox,0.5736,0.4337,0.5186,0.1456,0.5304,9598.0
202202,4039,5117,Phesgrox,0.5736,0.4773,0.5114,0.19,0.5304,8786.0
202203,4039,5117,Phesgrox,0.5736,0.3259,0.3999,0.089,0.5304,21894.0
202204,4039,5117,Phesgrox,0.5854,0.4082,0.1558,0.1481,0.5304,20673.0
202205,4039,5117,Phesgrox,0.5854,0.4141,0.6008,0.2425,0.5304,23363.0
202206,4039,5117,Phesgrox,0.5854,0.51,0.6494,0.2083,0.5304,17848.0
202207,4039,5117,Phesgrox,0.5787,0.5035,0.6057,,0.5304,24535.0
202208,4039,5117,Phesgrox,0.5787,0.3851,0.4173,0.1472,0.5304,22614.0
202209,4039,5117,Phesgrox,0.5787,0.3344,0.4994,0.2451,0.5304,15826.0
202210,4039,5117,Phesgrox,0.5992,0.4709,0.127,0.2066,0.5304,16989.0
202211,4039,5117,Phesgrox,0.5992,0.4438,0.4712,0.2898,0.5304,17063.0
202212,4039,5117,Phesgrox,0.5992,0.3592,0.2975,0.0155,0.5304,11870.0
202301,4039,5117,Phesgrox,0.5952,0.4902,0.5044,0.3074,0.5304,11569.0
202302,4039,5117,Phesgrox,0.5952,0.3698,0.6603,0.1467,0.5304,16683.0
202303,4039,5117,Phesgrox,0.5952,0.3488,0.2756,0.1435,0.5304,14162.0
202304,4039,5117,Phesgrox,0.59,0.5007,0.4002,,0.5304,13910.0
202305,4039,5117,Phesgrox,0.59,0.4342,0.4554,0.5099,0.5304,8778.0
202306,4039,5117,Phesgrox,0.59,0.5163,0.545,0.4067,0.5304,24457.0
202307,4039,5117,Phesgrox,0.65,0.4079,0.3388,0.3353,0.5304,22328.0
202308,4039,5117,Phesgrox,0.65,0.5974,0.5582,0.197,0.5304,21013.0
202309,4039,5117,Phesgrox,0.65,0.5846,0.6427,0.4025,0.5304,25404.0
202310,4039,5117,Phesgrox,0.71,0.501,0.4671,0.2845,0.5304,18097.0
202311,4039,5117,Phesgrox,0.71,0.4924,,0.2259,0.5304,20479.0
202312,4039,5117,Phesgrox,0.71,0.5263,0.3397,0.136,0.5304,15469.0
202401,4039,5117,Phesgrox,0.77,0.5818,0.3255,0.3943,0.5304,32249.0
202402,4039,5117,Phesgrox,0.77,0.654,0.3691,0.0648,0.5304,26928.0
202403,4039,5117,Phesgrox,0.77,0.6757,0.5979,0.1631,0.5304,
202404,4039,5117,Phesgrox,0.83,0.6885,0.5628,0.3664,0.5304,25937.0
202405,4039,5117,Phesgrox,0.83,0.6301,0.3938,0.4451,0.5304,14107.0
202406,4039,5117,Phesgrox,0.83,0.6337,0.6071,0.1621,0.5304,13697.0
202407,4039,5117,Phesgrox,0.89,0.7551,0.5017,0.0181,0.5304,19384.0
202408,4039,5117,Phesgrox,0.89,0.6856,0.2835,0.211,0.5304,25866.0
202409,4039,5117,Phesgrox,0.89,0.6565,0.2472,0.1223,0.5304,30617.0
202410,4039,5117,Phesgrox,0.95,0.8265,,,0.5304,23066.0
202411,4039,5117,Phesgrox,0.95,0.8351,0.5573,,0.5304,27651.0
202412,4039,5117,Phesgrox,0.95,0.8074,0.4831,0.13,0.5304,22223.0
202501,4039,5117,Phesgrox,0.97,0.8352,0.3332,0.233,0.5304,15108.0
202502,4039,5117,Phesgrox,0.97,0.9151,0.2312,0.0493,0.5304,29493.0
202503,4039,5117,Phesgrox,0.97,0.8073,0.7712,0.3608,0.5304,26105.0
202504,4039,5117,Phesgrox,0.97,0.8215,0.1285,0.3701,0.5304,31286.0
202505,4039,5117,Phesgrox,0.97,0.785,0.7674,0.2426,0.5304,41455.0
202506,4039,5117,Phesgrox,0.97,0.8899,0.4799,0.3022,0.5304,18420.0
202106,4040,5117,Phesgrox,0.4549,0.3004,0.2759,0.2682,0.6235,7243.0
202107,4040,5117,Phesgrox,0.4461,0.3604,0.4938,0.2443,0.6235,8368.0
202108,4040,5117,Phesgrox,0.4461,0.2322,0.3606,0.2669,0.6235,5581.0
202109,4040,5117,Phesgrox,0.4461,0.2337,0.183,0.3735,0.6235,6447.0
202110,4040,5117,Phesgrox,0.4653,0.2315,0.2591,0.2013,0.6235,9759.0
202111,4040,5117,Phesgrox,0.4653,0.3716,0.4958,0.0,0.6235,8757.0
202112,4040,5117,Phesgrox,0.4653,0.2483,,0.3582,0.6235,4970.0
202201,4040,5117,Phesgrox,0.4851,0.2416,,0.0456,0.6235,3875.0
202202,4040,5117,Phesgrox,0.4851,0.3676,0.2212,0.1594,0.6235,10323.0
202203,4040,5117,Phesgrox,0.4851,0.2831,0.4565,0.2019,0.6235,
202204,4040,5117,Phesgrox,0.4817,0.3652,0.4144,0.1793,0.6235,5094.0
202205,4040,5117,Phesgrox,0.4817,0.3063,0.1758,0.1388,0.6235,9654.0
202206,4040,5117,Phesgrox,0.4817,0.4128,0.4221,0.1972,0.6235,9182.0
202207,4040,5117,Phesgrox,0.5166,0.3907,0.7024,,0.6235,8222.0
202208,4040,5117,Phesgrox,0.5166,0.397,0.7276,0.2261,0.6235,10916.0
202209,4040,5117,Phesgrox,0.5166,0.4528,0.3503,0.0149,0.6235,3852.0
202210,4040,5117,Phesgrox,0.5442,0.4814,0.3812,0.3076,0.6235,8330.0
202211,4040,5117,Phesgrox,0.5442,0.3711,0.3402,0.4351,0.6235,10044.0
202212,4040,5117,Phesgrox,0.5442,0.4669,0.1868,0.4666,0.6235,9182.0
202301,4040,5117,Phesgrox,0.5408,0.2962,0.6674,0.4046,0.6235,5078.0
202302,4040,5117,Phesgrox,0.5408,0.4092,0.7108,0.0824,0.6235,7555.0
202303,4040,5117,Phesgrox,0.5408,0.3239,0.4336,0.0581,0.6235,5108.0
202304,4040,5117,Phesgrox,0.59,0.4371,0.5153,0.3508,0.6235,11698.0
202305,4040,5117,Phesgrox,0.59,0.4445,0.2773,0.2526,0.6235,5273.0
202306,4040,5117,Phesgrox,0.59,0.3544,0.4199,0.2474,0.6235,9883.0
202307,4040,5117,Phesgrox,0.65,0.4846,0.4037,0.1592,0.6235,8005.0
202308,4040,5117,Phesgrox,0.65,0.5752,0.5235,0.2652,0.6235,
202309,4040,5117,Phesgrox,0.65,0.5168,0.0918,0.1007,0.6235,5265.0
202310,4040,5117,Phesgrox,0.71,0.6093,0.605,0.1237,0.6235,12458.0
202311,4040,5117,Phesgrox,0.71,0.6598,0.6542,0.4744,0.6235,14568.0
202312,4040,5117,Phesgrox,0.71,0.6562,0.2665,0.2875,0.6235,5734.0
202401,4040,5117,Phesgrox,0.77,0.6522,0.3865,0.3864,0.6235,6424.0
202402,4040,5117,Phesgrox,0.77,0.6299,0.7535,0.3668,0.6235,8524.0
202403,4040,5117,Phesgrox,0.77,0.5472,0.5469,0.3341,0.6235,6082.0
202404,4040,5117,Phesgrox,0.83,0.6663,0.5204,0.3909,0.6235,17511.0
202405,4040,5117,Phesgrox,0.83,0.7259,0.3997,0.1658,0.6235,12260.0
202406,4040,5117,Phesgrox,0.83,0.7109,0.4761,0.1098,0.6235,15387.0
202407,4040,5117,Phesgrox,0.89,0.6886,0.4524,0.3343,0.6235,9229.0
202408,4040,5117,Phesgrox,0.89,0.7309,0.3106,0.1433,0.6235,16381.0
202409,4040,5117,Phesgrox,0.89,0.6632,0.5976,0.2526,0.6235,13862.0
202410,4040,5117,Phesgrox,0.95,0.7619,0.2268,0.036,0.6235,12829.0
202411,4040,5117,Phesgrox,0.95,0.8323,0.4318,0.293,0.6235,7704.0
202412,4040,5117,Phesgrox,0.95,0.8386,0.2389,0.1859,0.6235,17893.0
202501,4040,5117,Phesgrox,0.97,0.7386,0.5421,0.3162,0.6235,16433.0
202502,4040,5117,Phesgrox,0.97,0.7915,0.2899,0.2887,0.6235,
202503,4040,5117,Phesgrox,0.97,0.8065,0.5229,0.3417,0.6235,8097.0
202504,4040,5117,Phesgrox,0.97,0.7226,0.5977,0.3665,0.6235,8440.0
202505,4040,5117,Phesgrox,0.97,0.7667,0.4534,,0.6235,9091.0
202506,4040,5117,Phesgrox,0.97,0.8428,0.4939,0.28,0.6235,10836.0
202106,4041,5117,Phesgrox,0.5401,0.3745,0.4002,0.1191,0.6071,9474.0
202107,4041,5117,Phesgrox,0.5479,0.3429,0.5684,0.0628,0.6071,11202.0
202108,4041,5117,Phesgrox,0.5479,0.4869,0.3913,0.2113,0.6071,8924.0
202109,4041,5117,Phesgrox,0.5479,0.4248,0.3864,0.0,0.6071,13928.0
202110,4041,5117,Phesgrox,0.5655,0.4569,0.1406,0.274,0.6071,7021.0
202111,4041,5117,Phesgrox,0.5655,0.3945,0.5622,0.2908,0.6071,10151.0
202112,4041,5117,Phesgrox,0.5655,0.4505,0.3109,0.4569,0.6071,13575.0
202201,4041,5117,Phesgrox,0.5421,0.4684,0.7896,0.2072,0.6071,13580.0
202202,4041,5117,Phesgrox,0.5421,0.3043,0.5494,0.293,0.6071,12692.0
202203,4041,5117,Phesgrox,0.5421,0.4291,0.4873,0.3245,0.6071,9705.0
202204,4041,5117,Phesgrox,0.5847,0.4927,0.5944,0.066,0.6071,13920.0
202205,4041,5117,Phesgrox,0.5847,0.4158,0.2821,0.1892,0.6071,13451.0
202206,4041,5117,Phesgrox,0.5847,0.4403,,0.1018,0.6071,14311.0
202207,4041,5117,Phesgrox,0.5965,0.3889,0.5561,0.4268,0.6071,7313.0
202208,4041,5117,Phesgrox,0.5965,0.3777,0.3999,0.3043,0.6071,8989.0
202209,4041,5117,Phesgrox,0.5965,0.3815,0.6059,0.2687,0.6071,13370.0
202210,4041,5117,Phesgrox,0.5936,0.4623,0.2819,0.3712,0.6071,5131.0
202211,4041,5117,Phesgrox,0.5936,0.4173,0.1809,0.1142,0.6071,6942.0
202212,4041,5117,Phesgrox,0.5936,0.3504,0.4989,0.1793,0.6071,12572.0
202301,4041,5117,Phesgrox,0.6004,0.5102,0.5475,0.3067,0.6071,14001.0
202302,4041,5117,Phesgrox,0.6004,0.3653,0.515,0.0,0.6071,11427.0
202303,4041,5117,Phesgrox,0.6004,0.4315,0.368,0.2213,0.6071,7977.0
202304,4041,5117,Phesgrox,0.6136,0.4469,0.5911,0.2534,0.6071,14337.0
202305,4041,5117,Phesgrox,0.6136,0.3714,0.4124,0.0,0.6071,6173.0
202306,4041,5117,Phesgrox,0.6136,0.5554,0.4458,0.2148,0.6071,
202307,4041,5117,Phesgrox,0.65,0.4866,0.6508,0.1342,0.6071,8054.0
202308,4041,5117,Phesgrox,0.65,0.4669,,0.4799,0.6071,9036.0
202309,4041,5117,Phesgrox,0.65,0.5516,0.3987,0.0755,0.6071,14048.0
202310,4041,5117,Phesgrox,0.71,0.658,0.7425,0.2536,0.6071,
202311,4041,5117,Phesgrox,0.71,0.5816,0.7504,0.5519,0.6071,11591.0
202312,4041,5117,Phesgrox,0.71,0.5767,0.5144,0.3154,0.6071,12831.0
202401,4041,5117,Phesgrox,0.77,0.5767,0.7028,0.0325,0.6071,11325.0
202402,4041,5117,Phesgrox,0.77,0.6544,0.5606,0.0,0.6071,8692.0
202403,4041,5117,Phesgrox,0.77,0.5568,0.272,0.1817,0.6071,13962.0
202404,4041,5117,Phesgrox,0.83,0.6014,0.4817,0.2559,0.6071,11212.0
202405,4041,5117,Phesgrox,0.83,0.6162,0.1625,0.3359,0.6071,13871.0
202406,4041,5117,Phesgrox,0.83,0.7794,0.8338,0.245,0.6071,9709.0
202407,4041,5117,Phesgrox,0.89,0.8386,0.4553,0.4112,0.6071,18762.0
202408,4041,5117,Phesgrox,0.89,0.7701,0.5358,0.2138,0.6071,8333.0
202409,4041,5117,Phesgrox,0.89,0.6916,0.317,0.4298,0.6071,10327.0
202410,4041,5117,Phesgrox,0.95,0.8528,0.446,0.2532,0.6071,16683.0
202411,4041,5117,Phesgrox,0.95,0.7364,0.4253,0.2306,0.6071,18109.0
202412,4041,5117,Phesgrox,0.95,0.8644,0.4101,0.1654,0.6071,18897.0
202501,4041,5117,Phesgrox,0.97,0.8769,0.3617,0.0745,0.6071,17714.0
202502,4041,5117,Phesgrox,0.97,0.8454,0.1126,0.4516,0.6071,17643.0
202503,4041,5117,Phesgrox,0.97,0.8672,0.5719,0.1593,0.6071,9464.0
202504,4041,5117,Phesgrox,0.97,0.7248,0.4084,0.2984,0.6071,14657.0
202505,4041,5117,Phesgrox,0.97,0.7507,0.5648,0.3471,0.6071,10865.0
202506,4041,5117,Phesgrox,0.97,0.9173,0.5508,0.2272,0.6071,20382.0
202106,4042,5117,Phesgrox,0.481,0.3231,0.4757,0.2929,0.4893,21220.0
202107,4042,5117,Phesgrox,0.4868,0.315,0.3077,,0.4893,29391.0
202108,4042,5117,Phesgrox,0.4868,0.263,0.2915,0.193,0.4893,
202109,4042,5117,Phesgrox,0.4868,0.2815,0.4146,,0.4893,12320.0
202110,4042,5117,Phesgrox,0.5127,0.3054,0.4242,0.2555,0.4893,19505.0
202111,4042,5117,Phesgrox,0.5127,0.2737,0.5876,0.2373,0.4893,35853.0
202112,4042,5117,Phesgrox,0.5127,0.3743,0.5172,0.2796,0.4893,19682.0
202201,4042,5117,Phesgrox,0.5328,0.398,0.3622,0.2902,0.4893,27911.0
202202,4042,5117,Phesgrox,0.5328,0.4183,0.4046,0.1801,0.4893,19610.0
202203,4042,5117,Phesgrox,0.5328,0.4491,0.4913,0.347,0.4893,31013.0
202204,4042,5117,Phesgrox,0.5236,0.3436,0.7352,0.2948,0.4893,30999.0
202205,4042,5117,Phesgrox,0.5236,0.3249,0.2321,0.1949,0.4893,24596.0
202206,4042,5117,Phesgrox,0.5236,0.3197,0.6213,,0.4893,28295.0
202207,4042,5117,Phesgrox,0.5244,0.4147,0.6796,0.2578,0.4893,13048.0
202208,4042,5117,Phesgrox,0.5244,0.3437,0.5314,0.3907,0.4893,35528.0
202209,4042,5117,Phesgrox,0.5244,0.4335,0.5368,0.1796,0.4893,34758.0
202210,4042,5117,Phesgrox,0.5239,0.2829,0.4577,0.201,0.4893,14387.0
202211,4042,5117,Phesgrox,0.5239,0.3813,0.3289,0.2259,0.4893,19357.0
202212,4042,5117,Phesgrox,0.5239,0.2954,0.2829,0.1493,0.4893,23729.0
202301,4042,5117,Phesgrox,0.53,0.4357,0.7435,0.1435,0.4893,23588.0
202302,4042,5117,Phesgrox,0.53,0.3627,0.4725,0.2698,0.4893,18669.0
202303,4042,5117,Phesgrox,0.53,0.4565,0.4768,0.0836,0.4893,19029.0
202304,4042,5117,Phesgrox,0.59,0.5361,0.5737,0.3217,0.4893,31829.0
202305,4042,5117,Phesgrox,0.59,0.4056,0.3117,0.334,0.4893,26248.0
202306,4042,5117,Phesgrox,0.59,0.3906,0.0274,0.2443,0.4893,32631.0
202307,4042,5117,Phesgrox,0.65,0.5282,0.3749,0.4246,0.4893,29586.0
202308,4042,5117,Phesgrox,0.65,0.5769,0.4697,0.3631,0.4893,28365.0
202309,4042,5117,Phesgrox,0.65,0.5259,0.4172,0.1466,0.4893,33124.0
202310,4042,5117,Phesgrox,0.71,0.5783,0.5244,0.3693,0.4893,25136.0
202311,4042,5117,Phesgrox,0.71,0.6169,0.3374,0.3148,0.4893,31839.0
202312,4042,5117,Phesgrox,0.71,0.5369,0.3894,0.2802,0.4893,30969.0
202401,4042,5117,Phesgrox,0.77,0.6007,0.4524,0.135,0.4893,40431.0
202402,4042,5117,Phesgrox,0.77,0.6675,0.3438,0.1971,0.4893,49150.0
202403,4042,5117,Phesgrox,0.77,0.5371,0.4527,0.3002,0.4893,38433.0
202404,4042,5117,Phesgrox,0.83,0.5975,0.6718,0.2538,0.4893,42907.0
202405,4042,5117,Phesgrox,0.83,0.6837,0.4675,0.258,0.4893,20634.0
202406,4042,5117,Phesgrox,0.83,0.5994,0.4316,,0.4893,57682.0
202407,4042,5117,Phesgrox,0.89,0.7894,0.337,0.3346,0.4893,41968.0
202408,4042,5117,Phesgrox,0.89,0.8016,0.2454,0.2765,0.4893,51344.0
202409,4042,5117,Phesgrox,0.89,0.7007,0.5827,0.33,0.4893,34682.0
202410,4042,5117,Phesgrox,0.95,0.8097,0.3274,0.1806,0.4893,23504.0
202411,4042,5117,Phesgrox,0.95,0.8928,,0.0525,0.4893,45963.0
202412,4042,5117,Phesgrox,0.95,0.7686,0.4414,0.3215,0.4893,46762.0
202501,4042,5117,Phesgrox,0.97,0.8556,0.1824,0.1776,0.4893,51612.0
202502,4042,5117,Phesgrox,0.97,0.8649,0.6342,0.2554,0.4893,31543.0
202503,4042,5117,Phesgrox,0.97,0.9042,0.5295,,0.4893,55229.0
202504,4042,5117,Phesgrox,0.97,0.9034,0.3963,0.3665,0.4893,61586.0
202505,4042,5117,Phesgrox,0.97,0.7697,0.4375,0.0319,0.4893,28878.0
202506,4042,5117,Phesgrox,0.97,0.807,0.1613,0.2123,0.4893,45162.0
202106,4043,5117,Phesgrox,0.5865,0.5111,0.1924,0.1323,0.6897,4391.0
202107,4043,5117,Phesgrox,0.5762,0.4619,0.3332,0.0265,0.6897,4088.0
202108,4043,5117,Phesgrox,0.5762,0.3375,0.4896,0.3164,0.6897,5342.0
202109,4043,5117,Phesgrox,0.5762,0.4705,0.2021,0.1953,0.6897,6490.0
202110,4043,5117,Phesgrox,0.6119,0.4557,0.546,0.4054,0.6897,5195.0
202111,4043,5117,Phesgrox,0.6119,0.4405,0.5999,0.3167,0.6897,6970.0
202112,4043,5117,Phesgrox,0.6119,0.4239,0.7672,0.2413,0.6897,7043.0
202201,4043,5117,Phesgrox,0.5878,0.4576,0.2097,0.0194,0.6897,5282.0
202202,4043,5117,Phesgrox,0.5878,0.4469,0.2671,0.4154,0.6897,4826.0
202203,4043,5117,Phesgrox,0.5878,0.517,0.2286,0.2185,0.6897,7243.0
202204,4043,5117,Phesgrox,0.5897,0.3812,0.5665,0.391,0.6897,8198.0
202205,4043,5117,Phesgrox,0.5897,0.3716,0.494,0.3704,0.6897,6920.0
202206,4043,5117,Phesgrox,0.5897,0.4235,0.5733,0.3833,0.6897,5152.0
202207,4043,5117,Phesgrox,0.5939,0.4299,0.4395,0.1598,0.6897,4410.0
202208,4043,5117,Phesgrox,0.5939,0.4746,0.4397,0.333,0.6897,5694.0
202209,4043,5117,Phesgrox,0.5939,0.3876,0.4916,0.3702,0.6897,4621.0
202210,4043,5117,Phesgrox,0.5937,0.441,0.4872,0.1079,0.6897,3399.0
202211,4043,5117,Phesgrox,0.5937,0.4034,0.5645,0.1624,0.6897,2869.0
202212,4043,5117,Phesgrox,0.5937,0.4653,0.2038,0.2102,0.6897,7333.0
202301,4043,5117,Phesgrox,0.5999,0.4572,0.5051,0.2931,0.6897,
202302,4043,5117,Phesgrox,0.5999,0.4119,,0.1692,0.6897,4388.0
202303,4043,5117,Phesgrox,0.5999,0.4372,0.4768,0.322,0.6897,6287.0
202304,4043,5117,Phesgrox,0.6215,0.4351,0.4169,0.1783,0.6897,6558.0
202305,4043,5117,Phesgrox,0.6215,0.3741,0.204,0.2498,0.6897,4610.0
202306,4043,5117,Phesgrox,0.6215,0.4519,0.3423,,0.6897,3814.0
202307,4043,5117,Phesgrox,0.65,0.5278,0.4886,0.1322,0.6897,3527.0
202308,4043,5117,Phesgrox,0.65,0.5457,,0.1068,0.6897,4151.0
202309,4043,5117,Phesgrox,0.65,0.4972,0.3952,,0.6897,4358.0
202310,4043,5117,Phesgrox,0.71,0.4769,0.2899,0.2376,0.6897,9497.0
202311,4043,5117,Phesgrox,0.71,0.6324,0.5647,0.3232,0.6897,6749.0
202312,4043,5117,Phesgrox,0.71,0.5942,0.5427,0.092,0.6897,8460.0
202401,4043,5117,Phesgrox,0.77,0.5555,,0.2672,0.6897,10117.0
202402,4043,5117,Phesgrox,0.77,0.6098,0.208,0.358,0.6897,7705.0
202403,4043,5117,Phesgrox,0.77,0.6577,0.5473,0.2087,0.6897,6402.0
202404,4043,5117,Phesgrox,0.83,0.7076,0.4414,,0.6897,11533.0
202405,4043,5117,Phesgrox,0.83,0.7169,0.5625,0.2376,0.6897,4765.0
202406,4043,5117,Phesgrox,0.83,0.7366,0.3167,0.0308,0.6897,8620.0
202407,4043,5117,Phesgrox,0.89,0.8042,,0.1571,0.6897,9734.0
202408,4043,5117,Phesgrox,0.89,0.7129,0.3293,0.1905,0.6897,
202409,4043,5117,Phesgrox,0.89,0.7514,0.4747,0.1036,0.6897,7640.0
202410,4043,5117,Phesgrox,0.95,0.8582,0.0806,,0.6897,9022.0
202411,4043,5117,Phesgrox,0.95,0.7714,0.4283,0.1342,0.6897,11438.0
202412,4043,5117,Phesgrox,0.95,0.8336,0.2919,0.0801,0.6897,8748.0
202501,4043,5117,Phesgrox,0.97,0.8291,0.3132,0.4392,0.6897,13267.0
202502,4043,5117,Phesgrox,0.97,0.7788,0.6201,0.3269,0.6897,9475.0
202503,4043,5117,Phesgrox,0.97,0.8499,0.4478,0.308,0.6897,12691.0
202504,4043,5117,Phesgrox,0.97,0.7535,0.6273,0.368,0.6897,13348.0
202505,4043,5117,Phesgrox,0.97,0.9184,0.6098,0.2599,0.6897,8142.0
202506,4043,5117,Phesgrox,0.97,0.8675,0.2505,,0.6897,8574.0
202106,4044,5117,Phesgrox,0.5033,0.4345,0.68,0.3781,0.5183,21120.0
202107,4044,5117,Phesgrox,0.4968,0.3249,0.3929,0.2928,0.5183,18608.0
202108,4044,5117,Phesgrox,0.4968,0.4261,0.2832,0.4585,0.5183,21436.0
202109,4044,5117,Phesgrox,0.4968,0.4376,0.4882,,0.5183,27690.0
202110,4044,5117,Phesgrox,0.48,0.3535,0.5379,0.3917,0.5183,26898.0
202111,4044,5117,Phesgrox,0.48,0.3967,0.2553,0.289,0.5183,19752.0
202112,4044,5117,Phesgrox,0.48,0.3286,0.6452,0.0,0.5183,20859.0
202201,4044,5117,Phesgrox,0.427,0.2177,,0.0407,0.5183,18513.0
202202,4044,5117,Phesgrox,0.427,0.2447,0.6636,0.2407,0.5183,15425.0
202203,4044,5117,Phesgrox,0.427,0.3308,0.1971,0.2651,0.5183,
202204,4044,5117,Phesgrox,0.4121,0.3228,0.4226,0.1745,0.5183,13916.0
202205,4044,5117,Phesgrox,0.4121,0.3604,0.6073,0.1445,0.5183,22035.0
202206,4044,5117,Phesgrox,0.4121,0.328,0.3816,0.4517,0.5183,16346.0
202207,4044,5117,Phesgrox,0.4605,0.3368,0.5275,0.3922,0.5183,17842.0
202208,4044,5117,Phesgrox,0.4605,0.3177,0.3278,,0.5183,9704.0
202209,4044,5117,Phesgrox,0.4605,0.3947,0.2677,0.2936,0.5183,24684.0
202210,4044,5117,Phesgrox,0.47,0.3854,0.4343,0.4785,0.5183,19518.0
202211,4044,5117,Phesgrox,0.47,0.381,0.7286,0.2531,0.5183,19664.0
202212,4044,5117,Phesgrox,0.47,0.2419,0.3895,0.1723,0.5183,18484.0
202301,4044,5117,Phesgrox,0.53,0.4769,0.4996,0.6027,0.5183,13795.0
202302,4044,5117,Phesgrox,0.53,0.4669,0.7348,0.3546,0.5183,18501.0
202303,4044,5117,Phesgrox,0.53,0.4394,0.4666,0.3288,0.5183,10915.0
202304,4044,5117,Phesgrox,0.59,0.5063,0.4086,0.2802,0.5183,20454.0
202305,4044,5117,Phesgrox,0.59,0.4457,0.4882,0.359,0.5183,14328.0
202306,4044,5117,Phesgrox,0.59,0.3497,0.463,0.2579,0.5183,11969.0
202307,4044,5117,Phesgrox,0.65,0.5689,0.2765,0.148,0.5183,26164.0
202308,4044,5117,Phesgrox,0.65,0.5605,0.5394,0.498,0.5183,30438.0
202309,4044,5117,Phesgrox,0.65,0.4946,0.5624,0.4037,0.5183,29649.0
202310,4044,5117,Phesgrox,0.71,0.5759,0.3865,,0.5183,
202311,4044,5117,Phesgrox,0.71,0.4846,,0.3573,0.5183,38956.0
202312,4044,5117,Phesgrox,0.71,0.6389,0.5527,0.3173,0.5183,30354.0
202401,4044,5117,Phesgrox,0.77,0.6772,0.3953,0.29,0.5183,27967.0
202402,4044,5117,Phesgrox,0.77,0.6402,0.5449,,0.5183,28374.0
202403,4044,5117,Phesgrox,0.77,0.6497,0.7084,0.1633,0.5183,40154.0
202404,4044,5117,Phesgrox,0.83,0.7176,0.6957,0.194,0.5183,35553.0
202405,4044,5117,Phesgrox,0.83,0.6823,0.7142,0.2724,0.5183,39149.0
202406,4044,5117,Phesgrox,0.83,0.6007,0.4173,0.2928,0.5183,39830.0
202407,4044,5117,Phesgrox,0.89,0.7579,0.4708,0.119,0.5183,45061.0
202408,4044,5117,Phesgrox,0.89,0.7673,0.3561,0.1897,0.5183,36846.0
202409,4044,5117,Phesgrox,0.89,0.7751,0.8098,0.3232,0.5183,22847.0
202410,4044,5117,Phesgrox,0.95,0.8766,0.3049,0.3389,0.5183,46743.0
202411,4044,5117,Phesgrox,0.95,0.8429,0.5517,0.3544,0.5183,21288.0
202412,4044,5117,Phesgrox,0.95,0.7523,0.5886,0.4111,0.5183,44017.0
202501,4044,5117,Phesgrox,0.97,0.858,0.4758,0.154,0.5183,20045.0
202502,4044,5117,Phesgrox,0.97,0.8162,0.5045,0.4259,0.5183,49842.0
202503,4044,5117,Phesgrox,0.97,0.9148,0.5279,0.1215,0.5183,35942.0
202504,4044,5117,Phesgrox,0.97,0.9062,0.4576,0.3439,0.5183,28171.0
202505,4044,5117,Phesgrox,0.97,0.8634,0.5522,0.3292,0.5183,
202506,4044,5117,Phesgrox,0.97,0.7221,0.3697,0.2612,0.5183,25139.0
202106,4045,5117,Phesgrox,0.5475,0.3627,0.4036,0.369,0.4787,32210.0
202107,4045,5117,Phesgrox,0.5415,0.3117,0.6352,0.3374,0.4787,23278.0
202108,4045,5117,Phesgrox,0.5415,0.3019,0.724,0.1518,0.4787,11292.0
202109,4045,5117,Phesgrox,0.5415,0.3078,0.4583,0.3027,0.4787,10976.0
202110,4045,5117,Phesgrox,0.5496,0.3208,0.391,0.1057,0.4787,15639.0
202111,4045,5117,Phesgrox,0.5496,0.4616,0.2609,0.3319,0.4787,30221.0
202112,4045,5117,Phesgrox,0.5496,0.4302,0.3479,0.5554,0.4787,26763.0
202201,4045,5117,Phesgrox,0.5427,0.3375,0.3577,0.5066,0.4787,13419.0
202202,4045,5117,Phesgrox,0.5427,0.2995,0.3859,0.5169,0.4787,17519.0
202203,4045,5117,Phesgrox,0.5427,0.3851,0.3306,0.1851,0.4787,28017.0
202204,4045,5117,Phesgrox,0.5607,0.4561,0.2853,0.1203,0.4787,17494.0
202205,4045,5117,Phesgrox,0.5607,0.3178,0.4607,0.2632,0.4787,32639.0
202206,4045,5117,Phesgrox,0.5607,0.4653,0.3378,0.2314,0.4787,27437.0
202207,4045,5117,Phesgrox,0.5771,0.4788,0.383,0.2229,0.4787,25884.0
202208,4045,5117,Phesgrox,0.5771,0.3773,0.4296,0.2897,0.4787,30189.0
202209,4045,5117,Phesgrox,0.5771,0.5119,0.5366,0.2527,0.4787,30607.0
202210,4045,5117,Phesgrox,0.5875,0.351,0.3263,0.2331,0.4787,16884.0
202211,4045,5117,Phesgrox,0.5875,0.474,0.4754,,0.4787,35037.0
202212,4045,5117,Phesgrox,0.5875,0.4948,0.2222,0.3622,0.4787,19237.0
202301,4045,5117,Phesgrox,0.5821,0.462,0.6862,0.6446,0.4787,
202302,4045,5117,Phesgrox,0.5821,0.4687,0.5482,0.5434,0.4787,22259.0
202303,4045,5117,Phesgrox,0.5821,0.5146,0.6258,0.304,0.4787,30640.0
202304,4045,5117,Phesgrox,0.59,0.3659,0.374,0.3219,0.4787,17805.0
